row_id	arm	choice	p_applies	p_does_not_apply	p_cannot	confidence	construct_absent	word_baseline
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#836	real	does_not_apply	0.400	0.560	0.040	0.330	0.670	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#836	swapped	does_not_apply	0.060	0.920	0.020	0.880	0.710	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#838	real	does_not_apply	0.100	0.840	0.060	0.760	0.520	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#838	swapped	does_not_apply	0.040	0.940	0.020	0.910	0.570	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#887	real	applies	0.500	0.450	0.050	0.250	0.670	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#887	swapped	does_not_apply	0.070	0.900	0.030	0.840	0.670	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#898	real	does_not_apply	0.450	0.500	0.050	0.240	0.680	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#898	swapped	does_not_apply	0.070	0.910	0.020	0.860	0.660	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#900	real	does_not_apply	0.180	0.790	0.030	0.680	0.540	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#900	swapped	does_not_apply	0.160	0.830	0.010	0.750	0.600	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#905	real	does_not_apply	0.010	0.970	0.020	0.950	0.840	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_EQUAL_IF#SURVIVED#905	swapped	does_not_apply	0.010	0.980	0.010	0.960	0.840	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_ORDER_IF#SURVIVED#2137	real	does_not_apply	0.410	0.560	0.030	0.350	0.920	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#RemoveConditionalMutator_ORDER_IF#SURVIVED#2137	swapped	does_not_apply	0.280	0.700	0.020	0.550	0.920	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#VoidMethodCallMutator#NO_COVERAGE#844	real	cannot_tell	0.020	0.140	0.840	0.750	0.120	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#VoidMethodCallMutator#NO_COVERAGE#844	swapped	cannot_tell	0.010	0.160	0.830	0.750	0.160	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#VoidMethodCallMutator#SURVIVED#922	real	cannot_tell	0.010	0.310	0.680	0.520	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.onWholeMessage#VoidMethodCallMutator#SURVIVED#922	swapped	cannot_tell	0.000	0.400	0.600	0.390	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#BooleanTrueReturnValsMutator#SURVIVED#567	real	cannot_tell	0.000	0.360	0.640	0.460	0.190	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#BooleanTrueReturnValsMutator#SURVIVED#567	swapped	cannot_tell	0.000	0.370	0.630	0.440	0.210	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#558	real	does_not_apply	0.250	0.730	0.020	0.600	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#558	swapped	does_not_apply	0.430	0.550	0.020	0.320	0.940	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#559	real	cannot_tell	0.000	0.310	0.690	0.540	0.310	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#559	swapped	cannot_tell	0.000	0.310	0.690	0.540	0.240	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#558	real	cannot_tell	0.010	0.220	0.770	0.660	0.180	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.programSubscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#558	swapped	cannot_tell	0.040	0.150	0.810	0.710	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#NakedReceiverMutator#SURVIVED#764	real	does_not_apply	0.360	0.630	0.010	0.460	0.560	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#NakedReceiverMutator#SURVIVED#764	swapped	does_not_apply	0.010	0.980	0.010	0.980	0.660	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#NakedReceiverMutator#SURVIVED#783	real	does_not_apply	0.340	0.650	0.010	0.480	0.590	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#NakedReceiverMutator#SURVIVED#783	swapped	does_not_apply	0.010	0.980	0.010	0.980	0.640	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#RemoveConditionalMutator_EQUAL_IF#SURVIVED#765	real	does_not_apply	0.020	0.970	0.010	0.960	0.800	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#RemoveConditionalMutator_EQUAL_IF#SURVIVED#765	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.740	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#RemoveConditionalMutator_EQUAL_IF#SURVIVED#784	real	does_not_apply	0.010	0.980	0.010	0.970	0.800	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publish#RemoveConditionalMutator_EQUAL_IF#SURVIVED#784	swapped	does_not_apply	0.010	0.990	0.000	0.980	0.760	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publishGeneric#NakedReceiverMutator#SURVIVED#802	real	cannot_tell	0.010	0.230	0.760	0.640	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publishGeneric#NakedReceiverMutator#SURVIVED#802	swapped	cannot_tell	0.000	0.350	0.650	0.470	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publishGeneric#RemoveConditionalMutator_EQUAL_IF#SURVIVED#803	real	does_not_apply	0.030	0.960	0.010	0.940	0.770	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.publishGeneric#RemoveConditionalMutator_EQUAL_IF#SURVIVED#803	swapped	does_not_apply	0.020	0.970	0.010	0.970	0.720	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1145	real	applies	0.830	0.160	0.010	0.740	0.850	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1145	swapped	does_not_apply	0.030	0.960	0.010	0.940	0.870	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1151	real	applies	0.820	0.170	0.010	0.730	0.830	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1151	swapped	does_not_apply	0.030	0.960	0.010	0.950	0.860	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1210	real	applies	0.860	0.130	0.010	0.780	0.870	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1210	swapped	does_not_apply	0.030	0.960	0.010	0.940	0.880	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1216	real	applies	0.890	0.100	0.010	0.830	0.880	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanFalseReturnValsMutator#SURVIVED#1216	swapped	does_not_apply	0.040	0.950	0.010	0.940	0.890	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#NO_COVERAGE#321	real	cannot_tell	0.040	0.340	0.620	0.420	0.160	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#NO_COVERAGE#321	swapped	cannot_tell	0.010	0.380	0.610	0.420	0.150	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#NO_COVERAGE#346	real	cannot_tell	0.020	0.410	0.570	0.350	0.140	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#NO_COVERAGE#346	swapped	cannot_tell	0.010	0.330	0.660	0.490	0.140	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#SURVIVED#1169	real	applies	0.770	0.210	0.020	0.660	0.850	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#SURVIVED#1169	swapped	does_not_apply	0.050	0.940	0.010	0.910	0.870	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#SURVIVED#1236	real	applies	0.820	0.170	0.010	0.720	0.840	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#BooleanTrueReturnValsMutator#SURVIVED#1236	swapped	does_not_apply	0.040	0.950	0.010	0.930	0.840	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#RemoveConditionalMutator_EQUAL_IF#SURVIVED#311	real	does_not_apply	0.110	0.870	0.020	0.810	0.840	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#RemoveConditionalMutator_EQUAL_IF#SURVIVED#311	swapped	does_not_apply	0.380	0.600	0.020	0.410	0.800	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#RemoveConditionalMutator_EQUAL_IF#SURVIVED#336	real	does_not_apply	0.120	0.860	0.020	0.800	0.810	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#RemoveConditionalMutator_EQUAL_IF#SURVIVED#336	swapped	does_not_apply	0.310	0.670	0.020	0.520	0.800	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#315	real	cannot_tell	0.010	0.270	0.720	0.590	0.200	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#315	swapped	cannot_tell	0.000	0.490	0.510	0.260	0.190	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#317	real	cannot_tell	0.010	0.280	0.710	0.570	0.140	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#317	swapped	cannot_tell	0.000	0.470	0.530	0.290	0.200	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#340	real	cannot_tell	0.010	0.350	0.640	0.460	0.140	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#340	swapped	cannot_tell	0.000	0.430	0.570	0.350	0.220	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#342	real	cannot_tell	0.010	0.290	0.700	0.550	0.150	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueSubscription#VoidMethodCallMutator#SURVIVED#342	swapped	cannot_tell	0.000	0.440	0.560	0.340	0.190	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#381	real	applies	0.600	0.370	0.030	0.390	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#381	swapped	does_not_apply	0.030	0.960	0.010	0.940	0.950	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#385	real	applies	0.620	0.350	0.030	0.440	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#385	swapped	does_not_apply	0.030	0.960	0.010	0.930	0.950	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1406	real	applies	0.660	0.300	0.040	0.490	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1406	swapped	does_not_apply	0.040	0.950	0.010	0.920	0.950	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1358	real	applies	0.590	0.360	0.050	0.370	0.870	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.queueUnsubscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1358	swapped	does_not_apply	0.100	0.870	0.030	0.810	0.870	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.recordFailedPing#RemoveConditionalMutator_EQUAL_IF#SURVIVED#3135	real	applies	0.500	0.470	0.030	0.260	0.730	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.recordFailedPing#RemoveConditionalMutator_EQUAL_IF#SURVIVED#3135	swapped	does_not_apply	0.060	0.930	0.010	0.900	0.700	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.recordFailedPing#RemoveConditionalMutator_EQUAL_IF#SURVIVED#3135	real	applies	0.500	0.470	0.030	0.260	0.730	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.recordFailedPing#RemoveConditionalMutator_EQUAL_IF#SURVIVED#3135	swapped	does_not_apply	0.060	0.930	0.010	0.900	0.700	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1298	real	does_not_apply	0.290	0.610	0.100	0.420	0.860	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1298	swapped	does_not_apply	0.140	0.800	0.060	0.700	0.860	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1321	real	does_not_apply	0.340	0.540	0.120	0.300	0.840	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1321	swapped	does_not_apply	0.130	0.820	0.050	0.730	0.830	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1326	real	does_not_apply	0.350	0.550	0.100	0.320	0.850	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.releaseChannelSlot#RemoveConditionalMutator_EQUAL_IF#SURVIVED#1326	swapped	does_not_apply	0.170	0.770	0.060	0.660	0.830	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#BooleanFalseReturnValsMutator#SURVIVED#1702	real	applies	0.720	0.260	0.020	0.580	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#BooleanFalseReturnValsMutator#SURVIVED#1702	swapped	does_not_apply	0.010	0.980	0.010	0.970	0.950	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#BooleanTrueReturnValsMutator#SURVIVED#1716	real	applies	0.680	0.300	0.020	0.520	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#BooleanTrueReturnValsMutator#SURVIVED#1716	swapped	does_not_apply	0.010	0.980	0.010	0.970	0.940	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#VoidMethodCallMutator#SURVIVED#627	real	cannot_tell	0.010	0.290	0.700	0.540	0.140	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#VoidMethodCallMutator#SURVIVED#627	swapped	cannot_tell	0.000	0.450	0.550	0.320	0.160	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#VoidMethodCallMutator#SURVIVED#629	real	cannot_tell	0.010	0.290	0.700	0.560	0.150	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootSubscribe#VoidMethodCallMutator#SURVIVED#629	swapped	cannot_tell	0.000	0.360	0.640	0.450	0.150	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#1729	real	applies	0.770	0.210	0.020	0.650	0.930	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#1729	swapped	does_not_apply	0.050	0.930	0.020	0.900	0.940	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1732	real	applies	0.770	0.210	0.020	0.650	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.rootUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1732	swapped	does_not_apply	0.070	0.910	0.020	0.870	0.930	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendPing#ConditionalsBoundaryMutator#SURVIVED#1039	real	cannot_tell	0.010	0.360	0.630	0.450	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendPing#ConditionalsBoundaryMutator#SURVIVED#1039	swapped	cannot_tell	0.000	0.350	0.650	0.470	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#749	real	cannot_tell	0.010	0.200	0.790	0.690	0.220	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#749	swapped	cannot_tell	0.000	0.480	0.520	0.280	0.210	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#753	real	cannot_tell	0.010	0.240	0.750	0.620	0.190	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#753	swapped	cannot_tell	0.000	0.490	0.510	0.260	0.260	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#755	real	cannot_tell	0.010	0.290	0.700	0.550	0.190	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscription#VoidMethodCallMutator#SURVIVED#755	swapped	cannot_tell	0.000	0.430	0.570	0.350	0.260	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscriptionLockHeld#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#1973	real	does_not_apply	0.270	0.580	0.150	0.370	0.840	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.sendUnSubscriptionLockHeld#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#1973	swapped	does_not_apply	0.020	0.900	0.080	0.850	0.880	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.signatureSubscribe#BooleanTrueReturnValsMutator#SURVIVED#479	real	cannot_tell	0.000	0.280	0.720	0.580	0.290	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.signatureSubscribe#BooleanTrueReturnValsMutator#SURVIVED#479	swapped	cannot_tell	0.000	0.250	0.750	0.630	0.220	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.signatureSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#475	real	does_not_apply	0.370	0.600	0.030	0.400	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.signatureSubscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#475	swapped	does_not_apply	0.470	0.500	0.030	0.260	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.skipToParams#RemoveConditionalMutator_EQUAL_IF#SURVIVED#320	real	does_not_apply	0.340	0.640	0.020	0.460	0.900	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.skipToParams#RemoveConditionalMutator_EQUAL_IF#SURVIVED#320	swapped	does_not_apply	0.200	0.790	0.010	0.680	0.870	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#BooleanFalseReturnValsMutator#SURVIVED#1660	real	applies	0.720	0.260	0.020	0.570	0.940	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#BooleanFalseReturnValsMutator#SURVIVED#1660	swapped	does_not_apply	0.050	0.940	0.010	0.910	0.930	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#BooleanTrueReturnValsMutator#SURVIVED#1674	real	applies	0.730	0.250	0.020	0.600	0.940	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#BooleanTrueReturnValsMutator#SURVIVED#1674	swapped	does_not_apply	0.030	0.960	0.010	0.940	0.950	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#VoidMethodCallMutator#SURVIVED#595	real	cannot_tell	0.010	0.300	0.690	0.540	0.140	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#VoidMethodCallMutator#SURVIVED#595	swapped	cannot_tell	0.000	0.430	0.570	0.350	0.130	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#VoidMethodCallMutator#SURVIVED#597	real	cannot_tell	0.010	0.240	0.750	0.620	0.170	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotSubscribe#VoidMethodCallMutator#SURVIVED#597	swapped	cannot_tell	0.000	0.310	0.690	0.530	0.160	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#1687	real	applies	0.770	0.210	0.020	0.660	0.940	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotUnsubscribe#BooleanFalseReturnValsMutator#SURVIVED#1687	swapped	does_not_apply	0.020	0.970	0.010	0.950	0.930	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1690	real	applies	0.680	0.290	0.030	0.510	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.slotUnsubscribe#BooleanTrueReturnValsMutator#SURVIVED#1690	swapped	does_not_apply	0.040	0.940	0.020	0.920	0.940	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanFalseReturnValsMutator#SURVIVED#1776	real	applies	0.790	0.190	0.020	0.690	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanFalseReturnValsMutator#SURVIVED#1776	swapped	does_not_apply	0.040	0.950	0.010	0.920	0.940	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanFalseReturnValsMutator#SURVIVED#1781	real	applies	0.810	0.170	0.020	0.720	0.950	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanFalseReturnValsMutator#SURVIVED#1781	swapped	does_not_apply	0.070	0.920	0.010	0.880	0.950	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanTrueReturnValsMutator#NO_COVERAGE#676	real	cannot_tell	0.000	0.380	0.620	0.420	0.100	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanTrueReturnValsMutator#NO_COVERAGE#676	swapped	cannot_tell	0.010	0.290	0.700	0.550	0.110	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanTrueReturnValsMutator#SURVIVED#1810	real	applies	0.830	0.150	0.020	0.740	0.940	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#BooleanTrueReturnValsMutator#SURVIVED#1810	swapped	does_not_apply	0.070	0.920	0.010	0.880	0.940	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#1793	real	does_not_apply	0.310	0.670	0.020	0.510	0.930	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#1793	swapped	applies	0.590	0.400	0.010	0.390	0.930	true
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#666	real	cannot_tell	0.000	0.320	0.680	0.510	0.100	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#RemoveConditionalMutator_EQUAL_IF#SURVIVED#666	swapped	cannot_tell	0.000	0.390	0.610	0.400	0.100	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#VoidMethodCallMutator#SURVIVED#670	real	cannot_tell	0.010	0.300	0.690	0.530	0.110	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#VoidMethodCallMutator#SURVIVED#670	swapped	cannot_tell	0.010	0.430	0.560	0.340	0.120	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#VoidMethodCallMutator#SURVIVED#672	real	cannot_tell	0.010	0.250	0.740	0.600	0.110	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribe#VoidMethodCallMutator#SURVIVED#672	swapped	cannot_tell	0.000	0.420	0.580	0.370	0.120	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribeToTokenAccounts#BooleanTrueReturnValsMutator#SURVIVED#521	real	cannot_tell	0.000	0.370	0.630	0.440	0.180	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribeToTokenAccounts#BooleanTrueReturnValsMutator#SURVIVED#521	swapped	cannot_tell	0.010	0.320	0.670	0.500	0.230	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribeToTokenAccounts#BooleanTrueReturnValsMutator#SURVIVED#528	real	cannot_tell	0.000	0.280	0.720	0.570	0.230	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.subscribeToTokenAccounts#BooleanTrueReturnValsMutator#SURVIVED#528	swapped	cannot_tell	0.010	0.270	0.720	0.580	0.220	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.unsubscribe#BooleanFalseReturnValsMutator#NO_COVERAGE#697	real	cannot_tell	0.010	0.180	0.810	0.710	0.110	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.unsubscribe#BooleanFalseReturnValsMutator#NO_COVERAGE#697	swapped	cannot_tell	0.010	0.200	0.790	0.690	0.120	false
sava/sava-rpc#ws#SolanaJsonRpcWebsocket.unsubscribe#BooleanFalseReturnValsMutator#SURVIVED#1846	real	applies	0.740	0.240	0.020	0.610	0.950	true
